theta,theta_local,t,cyl_T,cyl_p,cyl_a,pipe_T,pipe_p,pipe_rho,pipe_u,pipe_a,pipe_AA,T_isentropic,a_isentropic,mdot_exhaust,T_error_K,T_error_frac,a_ratio_isentropic_to_pipe
1671.9532532831047,231.9532532831047,0.0,1621.6908021567458,333695.50442904315,792.6689733398371,419.78084610051144,329296.8535742898,2.73327334270838,16.598963341961298,410.69203055718714,0.999600023884522,1616.121473418673,791.306681935686,0.03603364017865763,1196.3406273181618,0.7402541498241929,1.9267641518685372
1672.6935687608675,232.6935687608675,0.0,1621.1753781841344,333717.3684068103,792.5429958541322,419.62807851031505,328877.6097595119,2.7307872739395274,17.42810978249783,410.6172937729786,0.999600023884522,1615.0468613570436,791.0435553323133,0.037799170424786296,1195.4187828467284,0.7401759115783658,1.9264740363557706
1673.4321483461363,233.43214834613627,0.0,1620.6118259541875,333678.6275623448,792.4052321671975,419.4298887135373,328334.2810013437,2.72756404778642,18.332961965716756,410.5203153135047,0.999600023884522,1613.842082699741,790.7484523804108,0.03971473877070085,1194.4121939862036,0.7401047517537234,1.9262102821307023
1674.165834084949,234.16583408494898,0.0,1620.0001553019688,333571.2292367583,792.2556785355015,419.183642889496,327660.10229199386,2.7235624520460053,19.30181535078572,410.3997900986299,0.999600023884522,1612.5080897040464,790.4215706544406,0.04175222394020591,1193.3244468145504,0.7400424558698299,1.9259794710530467
1674.8951711486318,234.8951711486318,0.0,1619.368608874025,333389.0678922649,792.1012356436778,418.88589973507027,326846.25404024584,2.718728710638675,20.326457520252262,410.25401218458694,0.999600023884522,1611.068674455052,790.0687045552494,0.04389061742326102,1192.1827747199816,0.7399950068070441,1.9258037242540633
1675.6206052744392,235.62060527443919,0.0,1618.6724085928975,333126.6694128501,791.9309469324445,418.5337996323263,325885.691594358,2.713019153081528,21.39986904247119,410.0815537088552,0.999600023884522,1609.476222354786,789.6781384534853,0.04611137750792609,1190.9424227224597,0.7399565188853927,1.9256612040007328
1676.3422513601945,236.3422513601945,0.0,1617.9084062348422,332779.37038099655,791.7440318661643,418.12616813942867,324776.1547231466,2.7064181070520297,22.51785627620181,409.8818053517653,0.999600023884522,1607.7294796856368,789.2495086499579,0.048402306170878866,1189.603311546208,0.7399275354326488,1.9255538995506638
1677.0592563919367,237.05925639193674,0.0,1617.076846721554,332343.1165513202,791.5405386095308,417.6619070268333,323515.76663811144,2.6989117690766697,23.672408170210414,409.654188607149,0.999600023884522,1605.8301121807333,788.7831621963195,0.05074289005450016,1188.1682051539,0.7399090328056906,1.925485407285188
1677.7703929646275,237.7703929646275,0.0,1616.1875398312727,331815.46094638837,791.3228559239437,417.1410131355931,322105.79382036097,2.6905046585062604,24.854836754261918,409.39865544220015,0.999600023884522,1603.7911298048762,788.2822294349272,0.0531115266006292,1186.650116669283,0.7399031548538717,1.9254636500539721
1678.4758250883303,238.47582508833034,0.0,1615.2452941629876,331195.60666504,791.0921496408934,416.5636112021077,320547.99862032634,2.681203905526929,26.05942578331258,409.11521480019155,0.999600023884522,1601.6189819486926,787.7482304366167,0.05549307697425061,1185.055370746585,0.7399109177044879,1.9254923843918794
1679.1763504455782,239.17635044557824,0.0,1614.2325798957106,330482.5894315978,790.8441142732195,415.92971990121447,318844.0035720348,2.671015469975852,27.281615883321493,408.80381781033793,0.999600023884522,1599.2978591077017,787.1772071848111,0.05787494801622797,1183.3681392064873,0.7399297963587129,1.9255622694551675
1679.8728129802325,239.87281298023254,0.0,1613.1396982073065,329675.3048169093,790.5763568880751,415.2394878950788,316995.92527817044,2.6599479367597785,28.516925405101723,408.4644736525353,0.999600023884522,1596.8204443281447,786.5672769413559,0.060244853977438645,1181.580956433066,0.7399585599182449,1.9256687611232939
1680.5658466188906,240.56584661889065,0.0,1611.9639624925362,328772.8692108019,790.2881988665484,414.49345318532085,315007.054553465,2.648016627284787,29.760565963049732,408.09737746016197,0.999600023884522,1594.1875320891809,785.9185449573978,0.06259015304350919,1179.69407890386,0.739997055025184,1.925811309664979
1681.2559062874625,241.2559062874625,0.0,1610.7064155650803,327774.9502372608,789.9798736111512,413.6926240596443,312882.0424992104,2.635244791293849,31.007643885147857,407.70295111412315,0.999600023884522,1591.4046258424848,785.2322728229341,0.0648983791454734,1177.7120017828406,0.7400456066661006,1.9259911430053247
1681.9433028585886,241.9433028585886,0.0,1609.3683653032535,326681.8156434431,789.6516783599878,412.83847870526,310626.8607583689,2.6216634651976762,32.25326708076431,407.2818443581465,0.999600023884522,1588.4784389853035,784.5100198116376,0.06715753903728557,1175.6399602800434,0.7401044492810521,1.9262091612455294
1682.6267137877037,242.6267137877037,0.0,1607.9513020795926,325494.3518457215,789.3039541208052,411.9344610319803,308252.67482670775,2.607334985059655,33.488693511668316,406.83567498764126,0.999600023884522,1585.4220115047133,783.7549096225817,0.06934883258803945,1173.487550472733,0.7401736206241919,1.9264655432353381
1683.3032628807425,243.30326288074252,0.0,1606.480510434871,324217.23166713025,788.942883717187,410.98683599625406,305777.90899050725,2.5923658886535135,34.70258962649542,406.36745773166297,0.999600023884522,1582.2769503858947,782.9771417014771,0.07145001098072806,1171.2901143896406,0.740256068385487,1.926771267738917
1683.9731977021322,243.9731977021322,0.0,1604.985942185025,322859.7830065423,788.5758069453994,409.99996360793585,303215.76639165846,2.576831760902826,35.89385016288469,405.87927438792514,0.999600023884522,1579.0768354238025,782.1849652639409,0.07345988208558259,1169.0768718158668,0.740354646201939,1.9271369952148776
1684.6368061041153,244.6368061041153,0.0,1603.4286666386229,321425.85242257814,788.193146943777,408.9772447619128,300576.77670524374,2.560792453839923,37.05966004113869,405.3727382858109,0.999600023884522,1575.7910118468865,781.3707362962067,0.07537371628331567,1166.8137670849737,0.7404622556625856,1.9275364682893297
1685.2944324475118,245.29443244751178,0.0,1601.8102072006438,319919.38772627065,787.7952556215921,407.92189568104374,297870.83050150657,2.544304361158697,38.19764656418912,404.8493765397736,0.999600023884522,1572.4279590126316,780.5364903189627,0.07718799926793306,1164.506063331588,0.7405783245311992,1.927967623391611
1685.9464698821994,245.94646988219938,0.0,1600.1317302368502,318344.2425352365,787.3823968569958,406.8369592798803,295107.2064979469,2.527420586577652,39.30597936343507,404.3106358218343,0.999600023884522,1568.9953350253468,779.684065859737,0.07890059092321583,1162.1583757454664,0.7407022505434613,1.928428284541386
1686.5970182520261,246.59701825202615,0.0,1598.3943241647469,316704.10789503955,786.9548150291929,405.7205712788933,292282.6358443968,2.5101177232897,40.39338817161244,403.7555269465167,0.999600023884522,1565.4837607244096,778.8110702170794,0.08052829209763872,1159.7631894455162,0.7408337400503274,1.9289174221514602
1687.243787474571,247.24378747457104,0.0,1596.5358568729316,314992.0251472698,786.4971822870172,404.5769316241293,289409.1936215649,2.4924663865893386,41.44722473389409,403.18607506531663,0.999600023884522,1561.8569176455298,777.908389684647,0.08204816657734287,1157.2799860214004,0.7409641516752882,1.9294029178925014
1687.8866391547374,247.8866391547374,0.0,1594.6557084355475,313218.2954410698,786.0339396192463,403.4102109272966,286498.61011446273,2.474535769979336,42.46760109873987,402.6043004621135,0.999600023884522,1558.214423856703,777.0007583801187,0.08346330538157805,1154.8042129294063,0.741107382430189,1.929936559267422
1688.5258762053631,248.52587620536315,0.0,1592.7265043841348,311387.5348073434,785.5583263664342,402.22320390006706,283558.93708532344,2.4563730390657526,43.4544844886173,402.01154626085923,0.999600023884522,1554.5341762467608,776.0826415961174,0.08477602289131032,1152.3109723466937,0.7412580501310125,1.93049838696058
1689.1619400902596,249.16194009025958,0.0,1590.7435123056907,309503.0721420296,785.0691522680279,401.01807374360993,280596.4867241166,2.438015069808933,44.40781853030531,401.4088464772326,0.999600023884522,1550.815711714222,775.1538863372069,0.08598841419654574,1149.7976379706122,0.741414746630122,1.93108321637643
1689.7952452309905,249.79524523099053,0.0,1588.7057035690123,307567.6504295261,784.5661379691414,399.7967501753434,277616.85149809206,2.4194946616163495,45.32747154586667,400.79712351818716,0.999600023884522,1547.062139217547,774.2152322447799,0.08710243105514144,1147.2653890422034,0.741576798991702,1.9316885945905449
1690.4261906004772,250.42619060047718,0.0,1586.6144073334954,305583.89862686273,784.0495852440474,398.5610071422787,274625.10930781096,2.4008417703112372,46.213446868550704,400.1772265756356,0.999600023884522,1543.2784731674906,773.2678995204342,0.08812030965812938,1144.717466025212,0.7417439470115493,1.9323136054926966
1691.0551433947342,251.05514339473416,0.0,1584.4706940751698,303554.2965576029,783.5197319911124,397.31249710095386,271625.9171248511,2.3820840620199855,47.06581288072638,399.5499484859975,0.999600023884522,1539.4692429255135,772.3129923622224,0.08904443065611177,1142.1567458245597,0.7419159239934373,1.932957306811638
1691.6824378817003,251.68243788170025,0.0,1582.2758605919155,301481.23808797775,782.976872063497,396.0527720697695,268623.57018535776,2.363247258521053,47.88469733374818,398.9160360497349,0.999600023884522,1535.6389552372268,771.3516145096629,0.08987730130730254,1139.5861831674574,0.7420925206937156,1.9336189694151442
1692.3080334530828,252.30803345308277,0.0,1580.0312208267446,299367.0483296056,782.4213037164327,394.78380380162434,265623.23482767184,2.344362886078421,48.669375435237505,398.2764521880407,0.999600023884522,1531.7936972609684,770.3852724473401,0.09062013912649836,1137.009893459344,0.7422735160044428,1.934297818048287
1692.931885716028,252.9318857160281,0.0,1577.74477812184,297215.23866701487,781.8549828985597,393.50763766617075,262630.09898832836,2.325463003331367,49.41972614163251,397.6322029391827,0.999600023884522,1527.9447105763047,769.4167778992016,0.09127542906457389,1134.437072910134,0.7424595046258259,1.9349961401815408
1693.553960332805,253.553960332805,0.0,1575.4188193866191,295029.2451916593,781.2784532875239,392.2262040776774,259648.92760737723,2.3065773953587843,50.135830880653415,396.9842425064385,0.999600023884522,1524.0973403726132,768.4474702459297,0.0918460244206042,1131.8711362949357,0.7426501617135651,1.93571277639179
1694.1741827723245,254.17418277232446,0.0,1573.055340900779,292812.3761644418,780.6921876335173,390.94136863173503,256684.18869275134,2.2877343438361444,50.81776457638929,396.33349835237385,0.999600023884522,1520.2565522367668,767.4785998085779,0.09233476816610589,1129.3151836050317,0.7428451348842802,1.9364464598604905
1694.7922804986679,254.79228049866788,0.0,1570.6572709629659,290567.99124408216,780.0968911837818,389.65519766145337,253740.66522518513,2.268964513810433,51.46525687357907,395.6810058877883,0.999600023884522,1516.4288078665709,766.5118013494006,0.09274402986556501,1126.7736102051176,0.7430441866838112,1.9371963524748437
1695.4065812473466,255.4065812473466,0.0,1568.2309178859955,288300.1092620706,779.494111032873,388.3718557557884,250827.7266172436,2.2503283677456363,52.07495841572564,395.0288744416992,0.999600023884522,1512.6302974608486,765.5511797072785,0.09307197743382127,1124.2584417050602,0.743247337827543,1.9379625876443705
1696.0168431277273,256.01684312772727,0.0,1565.8083911296246,286018.1090800063,778.8918160715089,387.09402561173243,247951.10941062222,2.231863812433941,52.64931251203651,394.37847239776426,0.999600023884522,1508.8894388751046,764.6039583288589,0.09332639917561031,1121.7954132633722,0.7434576612184948,1.9387568334553786
1696.6233387683317,256.6233387683317,0.0,1563.3694439337576,283725.8378410502,778.2849677670348,385.8228089208118,245112.83940038885,2.2135853181327225,53.19036659959692,393.73037046230274,0.999600023884522,1505.1859158510845,763.6650333074723,0.09351329586559991,1119.3631069302728,0.7436709944879772,1.9395634439141862
1697.2263456268736,257.2263456268736,0.0,1560.9063880098913,281425.01288960356,777.6716402405532,384.55881130571754,242313.77275816482,2.1954999728594013,53.69924471795837,393.08488953740937,0.999600023884522,1501.5126657513497,762.73264145791,0.09363661994264134,1116.9538544456323,0.7438857359799319,1.9403763964458411
1697.8262065493575,257.8262065493575,0.0,1558.4198176598964,279117.1459016427,777.0519663139183,383.30239331763977,239554.19168134677,2.1776112261757503,54.17711109477406,392.442227130348,0.999600023884522,1497.869997812764,761.8068854063708,0.09370015408768345,1114.5676044951242,0.7441016951555544,1.9411949906026296
1698.423200963545,258.423200963545,0.0,1555.9088575941732,276803.2986797608,776.4257123993657,382.0538727104177,236834.26614878327,2.1599218361700627,54.62484480494583,391.8025600414651,0.999600023884522,1494.2572549086913,760.8876220667363,0.09370707164465893,1112.2033821982736,0.7443185425699916,1.9420179949467669
1699.0175026795785,259.01750267957846,0.0,1553.3749777169944,274484.61173969455,775.7932296149854,380.81366352809107,234154.3576502738,2.1424358423180196,55.04312281605499,391.16611561533165,0.999600023884522,1490.6762458506541,759.9753360832416,0.09366018382767341,1109.862582322563,0.7445363038499484,1.9428455220047556
1699.6095086118587,259.6095086118587,0.0,1550.8207657140022,272162.49383902346,775.1551494222884,379.58183487734567,231514.06949460492,2.125152358645345,55.43326160763628,390.53294515791816,0.999600023884522,1487.1282193742072,759.0703713072568,0.09356310358929948,1107.5463844968615,0.7447551395150876,1.9436781985200113
1700.1996013302821,260.1996013302821,0.0,1548.2419326938439,269837.30349209125,774.5103852255501,378.35829148266953,228912.65949716987,2.10806820759874,55.79618244781541,389.90301552788304,0.999600023884522,1483.6087033496847,758.1716112548895,0.09341857963045296,1105.2504118670151,0.7449743381604502,1.944513330394262
1700.788109730664,260.788109730664,0.0,1545.6382701410944,267509.3236030176,773.8588681188367,377.14294818668463,226349.4205307986,2.0911803943933513,56.13260807714769,389.2762985096959,0.999600023884522,1480.1172862104293,757.2789727321305,0.09322895911991538,1102.9743380237446,0.7451938763905052,1.9453508359776714
1701.3744459768918,261.3744459768918,0.0,1543.0104147187467,265178.93139496393,773.2007405472259,375.93700417180634,223826.33466963097,2.0745036815820015,56.441312135238334,388.6534295181657,0.999600023884522,1476.6588067640207,756.3937167115548,0.09299410675919653,1100.7218025922143,0.745413766233757,1.9461907685963207
1701.9586362777502,261.9586362777502,0.0,1540.3788837434215,262850.16128902684,772.5411306243758,374.74123021890927,221344.4259276442,2.058046650205191,56.72380710795632,388.0348261457439,0.999600023884522,1473.2502857138306,755.5202334814229,0.09271813816637363,1098.5090554949213,0.7456364109664253,1.947042333766334
1702.5407780690841,262.5407780690841,0.0,1537.7336540832084,260524.41709221998,771.877518959154,373.5559616081384,218903.78312141722,2.041811749862197,56.98102905593213,387.4206826876309,0.999600023884522,1469.8816647499837,754.6559818933268,0.09240385773978789,1096.3257031418452,0.7458598398996441,1.9478980230433127
1703.1209376485726,263.12093764857264,0.0,1535.0741033310264,258202.73445448696,771.2097388749745,372.3814396253684,216504.29142277868,2.0258000886091465,57.213609672907374,386.81114570481685,0.999600023884522,1466.5520535169826,753.8007648809829,0.09205344595203357,1094.1706138916143,0.7460837215205903,1.948756578633396
1703.6991239660235,263.69912396602354,0.0,1532.4015789261477,255886.18972129934,770.5381183010585,371.2179484721388,214145.91686776426,2.0100133183651088,57.422082428422044,386.2063848463738,0.999600023884522,1463.262506297111,752.9548844816771,0.09166889356719483,1092.0445578249723,0.7463080295745895,1.9496179090389445
1704.2752828366567,264.27528283665674,0.0,1529.718156711548,253576.01079404645,769.8631695424125,370.0658462234604,211828.7654393401,1.9944540400591613,57.606939724065896,385.60660914017853,0.999600023884522,1460.0147747863477,752.1188233856207,0.09125211809295859,1089.9489285628874,0.7465328073288751,1.9504821897702613
1704.84886148211,264.8488614821099,0.0,1527.026307224452,251273.60478406158,769.1855060608683,368.92615219732625,209554.2456027661,1.9791336599872202,57.76780075903439,385.01237376594236,0.999600023884522,1456.8130432560001,751.2936933114355,0.09080401997985287,1087.8868910586739,0.7467580662424805,1.9513494747266584
1705.4192317771472,265.41923177714716,0.0,1524.339260655785,248982.3544971819,768.5084557381812,367.80020516652905,207324.34459272787,1.9640676263510386,57.904966957606845,384.42440405873214,0.999600023884522,1453.6698668709714,750.4827712340624,0.09032674739238904,1085.8696617044425,0.7469850524189375,1.9522245812453782
1705.9863862943034,265.98638629430343,0.0,1521.6626550106182,246705.85175834902,767.8334426709116,366.68854280906794,205139.41291833925,1.9492604489561047,58.020224139072,383.84301022772775,0.999600023884522,1450.5872267331815,749.6866151918222,0.08982420657446988,1083.8986839241136,0.7472137241723307,1.9531073777976196
1706.5505837333474,266.55058373334737,0.0,1518.9855625005146,244445.04467559705,767.1577127232864,365.59097011726345,202998.3590998118,1.9347068542792583,58.11493804989225,383.2681199801471,0.999600023884522,1447.5525900879722,748.902030328123,0.08929909677413589,1081.9616199707089,0.7474420116957234,1.9539898866801533
1707.1120701135292,267.11207011352917,0.0,1516.3024203875914,242199.73538530024,766.4798580387957,364.50708150049616,200899.71063283377,1.9203988818831252,58.18987121133138,382.6995497082527,0.999600023884522,1444.559518808487,748.1273859192353,0.08875298271305797,1080.0524373079907,0.7476690459932368,1.9548687383864523
1707.6710827496047,267.6710827496047,0.0,1513.613083374234,239969.72558575257,765.7998362191958,363.4364484446226,198841.9875358792,1.9063284043984874,58.24568780470236,382.13710234031106,0.999600023884522,1441.606659489189,747.3623620567779,0.08818721223404193,1078.1702110445665,0.747894860187868,1.9557440444273233
1708.2278501611358,268.22785016113585,0.0,1510.9173147839504,237754.79772368335,765.1175815605349,362.3786439260168,196823.74919635223,1.8924874493083317,58.283011739346385,381.58058012623434,0.999600023884522,1438.692607470135,746.6066238417014,0.08760302654531314,1076.3139635441182,0.7481194787236445,1.9566158833206588
1708.7825899164245,268.7825899164245,0.0,1508.214872124306,235554.72165038987,764.4330266312168,361.33324689303277,194843.60156096308,1.8788682532041756,58.30242500685456,381.0297870267108,0.999600023884522,1435.8159953581446,745.8598443417592,0.08700156491082228,1074.4827484651119,0.7483429296921134,1.957484348302337
1709.3355064757236,269.3355064757236,0.0,1505.5055649084823,233369.26881833933,763.7461169287812,360.29984752898275,192900.20547966214,1.8654633248020298,58.30447070087211,380.4845315346542,0.999600023884522,1432.975545504018,745.1217183155594,0.08638387654448879,1072.6756979750353,0.7485652503565543,1.9583495689303585
1709.8867882546515,269.8867882546515,0.0,1502.7892715340138,231198.22558186555,763.0568152214183,359.27805304796755,190992.2856858611,1.852265513275442,58.28965556489522,379.94462980107164,0.999600023884522,1430.1700859557143,744.3919665092723,0.08575093163813323,1070.8920329077469,0.7487864859039622,1.9592117064505294
1710.436606217396,270.43660621739605,0.0,1500.0659760120427,229041.40880956966,762.3651109579097,358.2671997074601,189118.09662211008,1.8392643043853867,58.257683947695384,379.40975322526634,0.999600023884522,1427.3975186279508,743.6700670273071,0.08510233470837744,1069.1303189204907,0.7490067097413513,1.960071033244549
1710.9851131547523,270.9851131547523,0.0,1497.3358184789329,226898.73787139528,761.6710332352561,357.26199991989216,187267.4529847048,1.8263902579338094,58.19591748736868,378.877119351133,0.999600023884522,1424.6389936359456,742.9511276552767,0.08441705916192774,1067.3769937160534,0.7492262941588503,1.9609289917735302
1711.5324439886706,271.5324439886706,0.0,1494.6001995549923,224771.24687427146,760.974932121671,356.2674241627013,185449.13604296077,1.8137056414913613,58.11888363707595,378.34937693694354,0.999600023884522,1421.9121168359277,742.239752147566,0.08371980049700299,1065.6446926732265,0.7494448356235434,1.9617839948796034
1712.0788436756513,272.07884367565134,0.0,1491.8593471094202,222658.8630394928,760.27686012238,355.2830361842575,183661.89737523414,1.8012031520708425,58.02722419387249,377.82631451347413,0.999600023884522,1419.2156179440083,741.5356304132703,0.08301156690944232,1063.9325817597507,0.7496623968252621,1.962636274734182
1712.6245226833043,272.62452268330435,0.0,1489.110181872091,220561.05516490765,759.5760264557734,354.3083720621079,181904.4681908238,1.7888752510361352,57.921337235352006,377.30770452583516,0.999600023884522,1416.5457380967714,740.837800213781,0.08229297309361341,1062.2373660346634,0.7498786219651854,1.9634844222033478
1713.1696803381649,273.1696803381649,0.0,1486.3528298110919,218477.41913015975,758.8724556276288,353.34298533089293,180175.6406917152,1.77671473577834,57.80160884397361,376.7933273108121,0.999600023884522,1413.901635375695,740.1460589818155,0.0815646070668673,1060.558650044802,0.7500936582218435,1.9643289977141187
1713.7144620465167,273.7144620465167,0.0,1483.586956023368,216407.5809461139,758.1660544440472,352.38649378617424,178474.34911376418,1.7647153184574305,57.66835012787806,376.28299616549884,0.999600023884522,1411.2822236996797,739.4601392721861,0.08082697017999285,1058.8957299135054,0.7503075657947478,1.9651702224326733
1714.2589727195968,274.25897271959684,0.0,1480.813415641054,214351.36453106627,757.4570336924244,351.4385845247679,176799.67397378967,1.752871670074741,57.52188514658415,375.77656028822736,0.999600023884522,1408.6874754051864,738.7800500458438,0.08008060581677182,1057.2488908804185,0.750520544364404,1.9660088683530081
1714.8032783682017,274.80327836820175,0.0,1478.0329783308848,212308.7342546967,756.7455830424789,350.49900624235204,175150.823857093,1.7411793053838975,57.36254909008567,375.2739009152876,0.999600023884522,1406.1172671957488,738.1057750586923,0.07932609148237307,1055.6182609533967,0.7507327344458544,1.9668454780853746
1715.3474169621409,275.34741696214087,0.0,1475.2465771662557,210279.78602546232,756.0319347243645,349.5675534404998,173527.10386551378,1.7296343706094262,57.190703478541344,374.77492308369943,0.999600023884522,1403.5715667203974,737.4373217608518,0.07856404990104392,1054.0040132798977,0.75094426124825,1.9676805366087902
1715.8914053140788,275.89140531407884,0.0,1472.4550472034973,208264.70247584558,755.3162966856966,348.6440514184303,171927.88665844657,1.718233445982696,57.00673249594291,374.27954774463075,0.999600023884522,1401.0501992454645,736.7746600539782,0.0777951342679967,1052.4061478270341,0.7511552037134768,1.9685143484160568
1716.4352455486314,276.4352455486314,0.0,1469.6591743560357,206263.7247294758,754.5988650297893,347.72834371331675,170352.58882221123,1.7069733830626475,56.81104126035651,373.78770512686833,0.999600023884522,1398.5528923395234,736.1177338829356,0.07702001800843516,1050.8245486262067,0.7513656111127619,1.9693471020751947
1716.9789295869716,276.9789295869716,0.0,1466.8596680995724,204277.12636102817,753.8798169504072,346.8202827477848,168800.65361933064,1.695851185126677,56.60405185958361,373.29932977177975,0.999600023884522,1396.0792577916645,735.4664563604383,0.07623938367143791,1049.2589750438797,0.7515755063244837,1.9701788824803759
1717.5224425736865,277.5224425736865,0.0,1464.0571800767436,202305.19555118645,753.1593154311606,345.91972314089855,167271.53891046098,1.6848639228111557,56.386200306741934,372.81435696337263,0.999600023884522,1393.6288141514524,734.8207155782833,0.07545391494260634,1047.709091010554,0.7517848944939325,1.9710097045712116
1718.065765352647,278.0657653526471,0.0,1461.2523080327644,200348.2216663385,752.4375101942318,345.02651708720134,165764.70901632452,1.6740086768060363,56.15793374645912,372.33272024580043,0.999600023884522,1391.2009962131906,734.1803770074496,0.0746642904333225,1046.1744791259894,0.7519937679556343,1.971839532455731
1718.608876331716,278.6088763317159,0.0,1458.4456027720446,198406.48576092793,751.7145394323758,344.1405112251213,164279.62937754294,1.6632824998704743,55.91970814361041,371.85434972614445,0.999600023884522,1388.7951667343505,733.5452865033106,0.07387117916670542,1044.654655509229,0.7522021105284068,1.972668296185151
1719.151752890398,279.15175289039803,0.0,1455.637570918917,196480.25362571387,750.990530467951,343.2615445738422,162815.7631899623,1.652682392578297,55.67198622571994,371.37917094227265,0.999600023884522,1386.4106241773948,732.915272277452,0.07307523716051023,1043.1490796035525,0.7524099003659099,1.9734959029012875
1719.694372454447,279.6943724544469,0.0,1452.8286767871323,194569.77074598992,750.2656001851441,342.3894472475316,161372.56944852095,1.642205288932794,55.4152356033385,370.90710414342055,0.999600023884522,1384.0466095195623,732.2901466347574,0.0722771048041626,1041.6571622720307,0.7526171121026165,1.9743222452584759
1720.2367133257646,280.23671332576464,0.0,1450.0193433228073,192675.2586600688,749.539855224805,341.5240397385095,159949.5019966353,1.6318480490980465,55.14992701615903,370.4380638742907,0.999600023884522,1381.7023121217926,731.6697074716081,0.07147740481505542,1040.178272383283,0.7528237184360987,1.9751472076581809
1720.7787553151388,280.7787553151388,0.0,1447.2099524256787,190796.9123556872,748.8133920192195,340.66513263188847,158546.00931370657,1.6216074574232568,54.87653264495675,369.9719587907884,0.999600023884522,1379.376875003222,731.053739625206,0.07067674059656538,1038.7117423713335,0.7530296913009413,1.9759706708977964
1721.320480219621,281.320480219621,0.0,1444.4008453201945,188934.898500355,748.0862968396824,339.81252665239697,157161.53484840048,1.6114802244454067,54.595524484406354,369.5086916554645,0.999600023884522,1377.0694000926233,730.4420162243455,0.06987569491875886,1037.2568734402262,0.7532350028041136,1.9767925158995197
1721.8618721667385,281.8618721667385,0.0,1441.5923228699091,187089.35432800793,747.3586458293945,338.9660129740431,155795.51776300854,1.6014629919496353,54.30737275800656,369.04815947647063,0.999600023884522,1374.7789533650416,729.8343000169871,0.06907482884432757,1035.8129403909984,0.7534396259526979,1.9776126266347605
1722.4029178465864,282.40291784658643,0.0,1438.7846461711315,185260.38707967818,746.6305051087887,338.125373739324,154447.39398642772,1.5915523403834997,54.01254438169128,368.5902537621693,0.999600023884522,1372.5045701245062,729.2303447435111,0.06827468086629977,1034.3791963851822,0.7536435352571168,1.9784308925705958
1722.943606647356,282.9436066473561,0.0,1435.9780373338804,183448.07390267102,745.9019309299393,337.29038274499936,153116.5974946608,1.581744798063548,53.711501478294544,368.134860868868,0.999600023884522,1370.245260319473,728.629896525513,0.0674757662255124,1032.9548775744736,0.7538467072191442,1.9792472106711343
1723.4839307099066,283.48393070990664,0.0,1433.1726804931695,181652.46213528287,745.1729698916075,336.4608062570219,151802.56175042645,1.5720368516944105,53.40469995054744,367.6818624219468,0.999600023884522,1368.0000138913897,728.0326952700813,0.06667857638728227,1031.5392076343678,0.7540491207306854,1.9800614870542639
1724.023884915541,284.023884915541,0.0,1430.3687229602378,179873.5699066167,744.4436591918452,335.6364039212036,150504.72124298295,1.5624249577812033,53.09258811683628,367.2311357926226,0.999600023884522,1365.7678060456606,727.4384760599286,0.0658835786557532,1030.131402124457,0.7542507573868069,1.980873638314582
1724.5634668204282,284.5634668204282,0.0,1427.56627646705,178111.38698911673,743.7140269062825,334.81692973962873,149222.51307736442,1.5529055545677024,52.775605412742486,366.78255461428756,0.999600023884522,1363.5476023790943,726.846970511524,0.06509121590615852,1028.7306726394656,0.7544516017222678,1.981683592546772
1725.1026765486836,285.1026765486836,0.0,1424.765418443562,176365.87584685427,742.9840922765159,334.00213308643015,147955.37857019418,1.543475074185023,52.454181159062955,366.3359893241826,0.999600023884522,1361.3383637932407,726.2579080820334,0.06430190641550164,1027.3362307068105,0.7546516413775597,1.982491290090923
1725.6415166546255,285.64151665462555,0.0,1421.9661932930953,174636.9728303285,742.2538659996388,333.19175974029093,146702.76481695552,1.5341299547472462,52.12873339587349,365.891307718083,0.999600023884522,1359.1390511516447,725.6710173134276,0.06351604377412828,1025.9472914113537,0.754850867203053,1.9832966840320585
1726.1799919630967,286.17999196309665,0.0,1419.1686136416472,172924.58947615934,741.5233505126162,332.3855529147836,145464.12620292336,1.5248666521805683,51.79966778159991,365.44837550762225,0.999600023884522,1356.9486296526309,725.0860270057008,0.0627339968631189,1024.5630767378473,0.7550492733097258,1.9840997404859924
1726.7181093957095,286.71810939570946,0.0,1416.3726615505159,171228.61387776435,740.7925402686959,331.5832542707803,144238.92583594678,1.5156816516139082,51.467376556776536,365.00705687150696,0.999600023884522,1354.766072902476,724.5026673146651,0.06195610988600617,1023.1828186316957,0.7552468570751921,1.984900438704973
1727.2558777890454,287.25587778904537,0.0,1413.57828967297,169548.91209844642,740.0614220007635,330.7846048984372,143026.63688515735,1.5065714782004662,51.132237571202715,364.56721499360316,0.999600023884522,1352.590366670492,723.9206707688917,0.061182702444782446,1021.8057617720547,0.7554436191108697,1.9856987710252385
1727.7933077094897,287.7933077094897,0.0,1410.785422367293,167885.3296059654,739.3299749747792,329.888502200343,141675.104899508,1.4963888622777752,50.51639967108778,364.0730698418901,0.999600023884522,1350.0460329728282,723.23947311753,0.06003727457355631,1020.1575307724852,0.7556464786064205,1.986522852216504
1728.3304112679916,288.3304112679916,0.0,1408.0258617093034,166260.07720594405,738.6065394506535,328.9986254178193,140342.01511693938,1.486317967835558,49.907566751042154,363.5816932862267,0.999600023884522,1347.5009508284652,722.557432595146,0.0589145053588344,1018.5023254106459,0.7558453482236538,1.9873317219696167
